travelCode,user_id,Pickup_Location,rental_date,duration,return_date,Car_Id,total_amount,Duration_Hours,Total_Minutes,Days,Hours,Formatted_Duration,Duration_Days
115534,1148,Amritsar,26-08-2021 18:52,5,31-08-2021 18:52,6873,37080,120,7200,5,0,5 days 0 hours,5
115538,1148,Jaipur,23-09-2021 05:51,7,30-09-2021 05:51,7279,37464,168,10080,7,0,7 days 0 hours,7
115541,1148,Coimbatore,14-10-2021 04:28,1,15-10-2021 04:28,135,6784,24,1440,1,0,1 days 0 hours,1
115542,1148,Pune,21-10-2021 23:18,7,28-10-2021 23:18,1481,58786,168,10080,7,0,7 days 0 hours,7
115545,1148,Diu,11-11-2021 06:47,4,15-11-2021 06:47,8915,30904,96,5760,4,0,4 days 0 hours,4
115546,1148,Shillong,18-11-2021 14:39,3,21-11-2021 14:39,6603,21348,72,4320,3,0,3 days 0 hours,3
115560,1148,Imphal,24-02-2022 19:32,5,01-03-2022 19:32,9437,62330,120,7200,5,0,5 days 0 hours,5
115561,1148,Mumbai,03-03-2022 09:32,2,05-03-2022 09:32,10709,19592,48,2880,2,0,2 days 0 hours,2
115568,1148,Jaipur,21-04-2022 23:41,4,25-04-2022 23:41,7392,31136,96,5760,4,0,4 days 0 hours,4
115573,1148,Mumbai,26-05-2022 16:37,7,02-06-2022 16:37,10753,64512,168,10080,7,0,7 days 0 hours,7
115576,1148,Vijayawada,16-06-2022 23:54,6,22-06-2022 23:54,1684,42900,144,8640,6,0,6 days 0 hours,6
115579,1148,Jaipur,07-07-2022 23:11,7,14-07-2022 23:11,7394,75992,168,10080,7,0,7 days 0 hours,7
115582,1148,Coimbatore,28-07-2022 21:24,5,02-08-2022 21:24,56,26260,120,7200,5,0,5 days 0 hours,5
115584,1148,Gwalior,08-11-2022 13:46,2,10-11-2022 13:46,1979,19432,48,2880,2,0,2 days 0 hours,2
115585,1148,Kullu-Manali,18-08-2022 14:10,0,19-08-2022 08:10,7480,5084,18,1080,0,18,0 days 18 hours,0.75
115593,1148,Indore,13-10-2022 04:28,4,17-10-2022 04:28,10018,40080,96,5760,4,0,4 days 0 hours,4
115603,1148,Hyderabad,22-12-2022 08:44,2,24-12-2022 08:44,801,15196,48,2880,2,0,2 days 0 hours,2
115611,1148,Dehradun,17-02-2023 00:54,3,20-02-2023 00:54,5197,45948,72,4320,3,0,3 days 0 hours,3
115613,1148,Navi Mumbai,03-02-2023 10:24,7,10-02-2023 10:24,1329,69692,168,10080,7,0,7 days 0 hours,7
115624,1148,Indore,18-05-2023 15:08,6,24-05-2023 15:08,10030,80136,144,8640,6,0,6 days 0 hours,6
115627,1148,Visakhapatnam,06-08-2023 23:59,0,59:00.0,9999,7952,17,1020,0,17,0 days 17 hours,0.708333333
115628,1148,Navi Mumbai,15-06-2023 14:12,6,21-06-2023 14:12,1209,47736,144,8640,6,0,6 days 0 hours,6
115629,1148,Udaipur,22-06-2023 14:55,2,24-06-2023 14:55,8667,14832,48,2880,2,0,2 days 0 hours,2
115633,1149,Delhi NCR,10-03-2019 15:35,6,16-03-2019 15:35,5551,42912,144,8640,6,0,6 days 0 hours,6
115635,1149,Gangtok,17-10-2019 08:39,0,39:00.0,6411,7498,11,660,0,11,0 days 11 hours,0.458333333
115644,1149,Vadodara,19-12-2019 11:04,5,24-12-2019 11:04,3981,72000,120,7200,5,0,5 days 0 hours,5
115645,1149,Jaipur,26-12-2019 16:20,7,02-01-2020 16:20,7338,84840,168,10080,7,0,7 days 0 hours,7
115648,1149,Hyderabad,16-01-2020 08:43,5,21-01-2020 08:43,991,39760,120,7200,5,0,5 days 0 hours,5
115652,1149,Varanasi,14-02-2020 01:17,5,19-02-2020 01:17,5968,40300,120,7200,5,0,5 days 0 hours,5
115657,1149,Varanasi,19-03-2020 17:02,6,25-03-2020 17:02,5966,68376,144,8640,6,0,6 days 0 hours,6
115658,1149,Pune,26-03-2020 16:52,7,02-04-2020 16:52,1447,37590,168,10080,7,0,7 days 0 hours,7
115663,1149,Ludhiana,30-04-2020 18:04,6,06-05-2020 18:04,4043,44196,144,8640,6,0,6 days 0 hours,6
115666,1149,Navi Mumbai,21-05-2020 03:58,7,28-05-2020 03:58,1250,77770,168,10080,7,0,7 days 0 hours,7
115670,1149,Hyderabad,18-06-2020 13:56,7,25-06-2020 13:56,831,35714,168,10080,7,0,7 days 0 hours,7
115677,1149,Bengaluru,08-06-2020 04:02,4,12-06-2020 04:02,2135,27936,96,5760,4,0,4 days 0 hours,4
115678,1149,Mumbai,13-08-2020 09:57,6,19-08-2020 09:57,10612,40548,144,8640,6,0,6 days 0 hours,6
115680,1149,Puducherry,27-08-2020 23:24,2,29-08-2020 23:24,2886,19092,48,2880,2,0,2 days 0 hours,2
115681,1149,Gwalior,09-03-2020 07:16,0,16:00.0,1917,13316,8,480,0,8,0 days 8 hours,0.333333333
115682,1149,Puri,09-10-2020 17:25,3,12-10-2020 17:25,4708,22674,72,4320,3,0,3 days 0 hours,3
115684,1149,Puducherry,24-09-2020 18:11,6,30-09-2020 18:11,2897,54684,144,8640,6,0,6 days 0 hours,6
115687,1149,Prayagraj,15-10-2020 08:18,0,15-10-2020 23:18,3646,8946,15,900,0,15,0 days 15 hours,0.625
115691,1149,Puri,11-12-2020 10:20,3,14-12-2020 10:20,4622,52524,72,4320,3,0,3 days 0 hours,3
115693,1149,Raigarh,26-11-2020 13:35,5,01-12-2020 13:35,4398,83860,120,7200,5,0,5 days 0 hours,5
115695,1149,Ayodhya,12-10-2020 06:49,6,18-10-2020 06:49,7694,60024,144,8640,6,0,6 days 0 hours,6
115696,1149,Kolkata,17-12-2020 14:15,7,24-12-2020 14:15,6319,42364,168,10080,7,0,7 days 0 hours,7
115700,1149,Hisar,14-01-2021 04:16,7,21-01-2021 04:16,9714,61642,168,10080,7,0,7 days 0 hours,7
115701,1149,Hyderabad,21-01-2021 14:17,2,23-01-2021 14:17,875,14352,48,2880,2,0,2 days 0 hours,2
115702,1149,Shillong,28-01-2021 19:34,7,04-02-2021 19:34,6745,69692,168,10080,7,0,7 days 0 hours,7
115707,1149,Shillong,03-04-2021 16:59,3,06-04-2021 16:59,6676,21948,72,4320,3,0,3 days 0 hours,3
115709,1149,Kota,18-03-2021 17:33,7,25-03-2021 17:33,8283,55412,168,10080,7,0,7 days 0 hours,7
115715,1149,Dhubri,29-04-2021 14:37,6,05-05-2021 14:37,6161,60888,144,8640,6,0,6 days 0 hours,6
115718,1149,Ranchi,20-05-2021 21:47,3,23-05-2021 21:47,264,17130,72,4320,3,0,3 days 0 hours,3
115719,1149,Ranchi,28-05-2021 00:00,5,02-06-2021 00:00,340,46900,120,7200,5,0,5 days 0 hours,5
115720,1149,Raigarh,06-03-2021 17:36,7,13-03-2021 17:36,4333,74872,168,10080,7,0,7 days 0 hours,7
115721,1149,Indore,06-10-2021 02:45,5,11-10-2021 02:45,10008,27300,120,7200,5,0,5 days 0 hours,5
115722,1149,Indore,17-06-2021 03:05,3,20-06-2021 03:05,10138,36060,72,4320,3,0,3 days 0 hours,3
115723,1149,Raigarh,24-06-2021 01:54,2,26-06-2021 01:54,4360,13568,48,2880,2,0,2 days 0 hours,2
115731,1149,Mopa,19-08-2021 13:43,4,23-08-2021 13:43,3455,20336,96,5760,4,0,4 days 0 hours,4
115732,1149,Guwahati,26-08-2021 16:18,7,02-09-2021 16:18,2384,58520,168,10080,7,0,7 days 0 hours,7
115733,1149,Raipur,09-02-2021 22:46,4,13-02-2021 22:46,2604,25000,96,5760,4,0,4 days 0 hours,4
115737,1149,Vadodara,30-09-2021 21:47,7,07-10-2021 21:47,3836,49812,168,10080,7,0,7 days 0 hours,7
115738,1149,Diu,10-07-2021 18:11,5,15-07-2021 18:11,8990,80280,120,7200,5,0,5 days 0 hours,5
115745,1149,Jamshedpur,25-11-2021 15:54,4,29-11-2021 15:54,3171,40592,96,5760,4,0,4 days 0 hours,4
115746,1149,Kullu-Manali,12-02-2021 06:40,7,19-02-2021 06:40,7551,49364,168,10080,7,0,7 days 0 hours,7
115755,1149,Udaipur,02-03-2022 06:58,3,05-03-2022 06:58,8723,27648,72,4320,3,0,3 days 0 hours,3
115763,1149,Thiruvananthapuram,31-03-2022 20:04,4,04-04-2022 20:04,8040,19736,96,5760,4,0,4 days 0 hours,4
115765,1149,Dhubri,14-04-2022 16:13,4,18-04-2022 16:13,6098,43280,96,5760,4,0,4 days 0 hours,4
115767,1149,Shillong,28-04-2022 05:02,3,01-05-2022 05:02,6714,26418,72,4320,3,0,3 days 0 hours,3
115772,1149,Mysuru,06-02-2022 13:11,3,09-02-2022 13:11,10218,29910,72,4320,3,0,3 days 0 hours,3
115773,1149,Srinagar,06-09-2022 08:57,3,09-09-2022 08:57,5320,17202,72,4320,3,0,3 days 0 hours,3
115774,1149,Diu,16-06-2022 07:17,0,17:00.0,8818,10020,8,480,0,8,0 days 8 hours,0.333333333
115780,1149,Vijayawada,28-07-2022 07:10,4,01-08-2022 07:10,1625,31624,96,5760,4,0,4 days 0 hours,4
115781,1149,Bhubaneswar,08-04-2022 03:46,3,11-04-2022 03:46,7834,23868,72,4320,3,0,3 days 0 hours,3
115782,1149,Puri,08-11-2022 04:11,7,15-11-2022 04:11,4640,34188,168,10080,7,0,7 days 0 hours,7
115791,1149,Guwahati,13-10-2022 08:52,4,17-10-2022 08:52,2217,33656,96,5760,4,0,4 days 0 hours,4
115797,1149,Ayodhya,24-11-2022 23:36,5,29-11-2022 23:36,7792,37420,120,7200,5,0,5 days 0 hours,5
115801,1150,Ayodhya,10-10-2019 07:17,0,17:00.0,7762,9308,16,960,0,16,0 days 16 hours,0.666666667
115803,1150,Ahmedabad,25-10-2019 01:22,0,22:00.0,702,18358,5,300,0,5,0 days 5 hours,0.208333333
115805,1150,Vadodara,11-07-2019 18:14,0,14:00.0,3875,7076,10,600,0,10,0 days 10 hours,0.416666667
115809,1150,Raipur,12-05-2019 05:09,4,16-05-2019 05:09,2640,19336,96,5760,4,0,4 days 0 hours,4
115810,1150,Kolkata,13-12-2019 00:24,4,17-12-2019 00:24,6390,65024,96,5760,4,0,4 days 0 hours,4
115812,1150,Mumbai,26-12-2019 21:47,6,01-01-2020 21:47,10761,62688,144,8640,6,0,6 days 0 hours,6
115817,1150,Jamshedpur,30-01-2020 15:04,3,02-02-2020 15:04,3151,21156,72,4320,3,0,3 days 0 hours,3
115818,1150,Itanagar,02-06-2020 18:40,3,05-06-2020 18:40,5695,17202,72,4320,3,0,3 days 0 hours,3
115821,1150,Shillong,27-02-2020 08:50,5,03-03-2020 08:50,6606,43980,120,7200,5,0,5 days 0 hours,5
115825,1150,Navi Mumbai,26-03-2020 05:42,7,02-04-2020 05:42,1328,52220,168,10080,7,0,7 days 0 hours,7
115827,1150,Raigarh,04-09-2020 12:49,0,49:00.0,4300,8180,10,600,0,10,0 days 10 hours,0.416666667
115831,1150,Dhubri,05-07-2020 09:02,6,11-07-2020 09:02,6060,45180,144,8640,6,0,6 days 0 hours,6
115832,1150,Coimbatore,14-05-2020 08:53,6,20-05-2020 08:53,65,48936,144,8640,6,0,6 days 0 hours,6
115836,1150,Kolkata,06-11-2020 16:37,0,06-11-2020 19:37,6213,8846,3,180,0,3,0 days 3 hours,0.125
115837,1150,Coimbatore,19-06-2020 01:57,7,26-06-2020 01:57,175,52388,168,10080,7,0,7 days 0 hours,7
115850,1150,Ahmedabad,17-09-2020 03:04,6,23-09-2020 03:04,635,41256,144,8640,6,0,6 days 0 hours,6
115851,1150,Diu,24-09-2020 10:20,7,01-10-2020 10:20,8962,65856,168,10080,7,0,7 days 0 hours,7
115855,1150,Surat,22-10-2020 22:46,1,23-10-2020 22:46,8595,9576,24,1440,1,0,1 days 0 hours,1
115856,1150,Hisar,29-10-2020 11:43,2,31-10-2020 11:43,9609,15912,48,2880,2,0,2 days 0 hours,2
115857,1150,Vijayawada,11-05-2020 03:05,6,17-05-2020 03:05,1724,49800,144,8640,6,0,6 days 0 hours,6
115861,1150,Jaipur,12-03-2020 22:26,2,14-03-2020 22:26,7215,9868,48,2880,2,0,2 days 0 hours,2
115862,1150,Udaipur,12-10-2020 17:58,4,16-10-2020 17:58,8768,33440,96,5760,4,0,4 days 0 hours,4
115868,1150,Dabolim,21-01-2021 19:34,4,25-01-2021 19:34,502,73432,96,5760,4,0,4 days 0 hours,4
115873,1150,Navi Mumbai,25-02-2021 11:14,6,03-03-2021 11:14,1205,50184,144,8640,6,0,6 days 0 hours,6
115877,1150,Raipur,25-03-2021 23:51,2,27-03-2021 23:51,2755,17552,48,2880,2,0,2 days 0 hours,2
115885,1150,Prayagraj,20-05-2021 04:21,3,23-05-2021 04:21,3754,29568,72,4320,3,0,3 days 0 hours,3
115891,1150,Shillong,07-01-2021 05:29,7,14-01-2021 05:29,6786,70560,168,10080,7,0,7 days 0 hours,7
115893,1150,Delhi NCR,15-07-2021 13:31,3,18-07-2021 13:31,5498,33060,72,4320,3,0,3 days 0 hours,3
115901,1150,Guwahati,09-09-2021 18:46,7,16-09-2021 18:46,2387,70112,168,10080,7,0,7 days 0 hours,7
115907,1150,Ahmedabad,21-10-2021 04:20,4,25-10-2021 04:20,733,42384,96,5760,4,0,4 days 0 hours,4
115908,1150,Khowai,28-10-2021 21:46,2,30-10-2021 21:46,1106,16360,48,2880,2,0,2 days 0 hours,2
115910,1150,Puducherry,11-11-2021 16:30,7,18-11-2021 16:30,2872,35238,168,10080,7,0,7 days 0 hours,7
115912,1150,Khowai,26-11-2021 00:05,0,05:00.0,1059,7266,17,1020,0,17,0 days 17 hours,0.708333333
115915,1150,Jamshedpur,16-12-2021 18:50,7,23-12-2021 18:50,3124,58100,168,10080,7,0,7 days 0 hours,7
115916,1150,Shimla,23-12-2021 14:29,5,28-12-2021 14:29,9348,43540,120,7200,5,0,5 days 0 hours,5
115918,1150,Puri,01-06-2022 16:42,3,04-06-2022 16:42,4608,16380,72,4320,3,0,3 days 0 hours,3
115923,1150,Vadodara,02-10-2022 10:20,4,06-10-2022 10:20,3883,31864,96,5760,4,0,4 days 0 hours,4
115925,1150,Kota,24-02-2022 22:50,5,01-03-2022 22:50,8209,39530,120,7200,5,0,5 days 0 hours,5
115929,1150,Navi Mumbai,25-03-2022 00:29,2,27-03-2022 00:29,1279,10604,48,2880,2,0,2 days 0 hours,2
115937,1150,Coimbatore,19-05-2022 03:21,2,21-05-2022 03:21,160,13568,48,2880,2,0,2 days 0 hours,2
115943,1150,Chandigarh,30-06-2022 09:02,7,07-07-2022 09:02,9139,64512,168,10080,7,0,7 days 0 hours,7
115946,1150,Ahmedabad,21-07-2022 13:21,5,26-07-2022 13:21,625,39780,120,7200,5,0,5 days 0 hours,5
115949,1150,Dhubri,08-11-2022 19:16,7,15-11-2022 19:16,6145,69692,168,10080,7,0,7 days 0 hours,7
115951,1150,Bhopal,25-08-2022 06:01,3,28-08-2022 06:01,7003,21348,72,4320,3,0,3 days 0 hours,3
115952,1150,Indore,09-01-2022 04:42,2,11-01-2022 04:42,10003,14232,48,2880,2,0,2 days 0 hours,2
115955,1150,Prayagraj,22-09-2022 01:49,0,49:00.0,3783,7820,14,840,0,14,0 days 14 hours,0.583333333
115957,1150,Itanagar,10-06-2022 18:46,7,17-06-2022 18:46,5607,36540,168,10080,7,0,7 days 0 hours,7
115958,1150,Bengaluru,13-10-2022 20:20,7,20-10-2022 20:20,2053,63672,168,10080,7,0,7 days 0 hours,7
115959,1150,Kullu-Manali,20-10-2022 05:05,6,26-10-2022 05:05,7428,40248,144,8640,6,0,6 days 0 hours,6
115962,1150,Indore,11-10-2022 08:39,3,14-10-2022 08:39,10117,40098,72,4320,3,0,3 days 0 hours,3
115966,1150,Itanagar,12-08-2022 22:11,3,15-08-2022 22:11,5705,26418,72,4320,3,0,3 days 0 hours,3
115967,1150,Puducherry,15-12-2022 17:12,5,20-12-2022 17:12,2967,39100,120,7200,5,0,5 days 0 hours,5
115970,1150,Vadodara,01-05-2023 13:51,7,08-05-2023 13:51,3998,118104,168,10080,7,0,7 days 0 hours,7
115973,1150,Pune,26-01-2023 18:57,5,31-01-2023 18:57,1550,77280,120,7200,5,0,5 days 0 hours,5
115977,1150,Mopa,23-02-2023 08:47,6,01-03-2023 08:47,3494,59724,144,8640,6,0,6 days 0 hours,6
115980,1150,Khowai,17-03-2023 01:49,6,23-03-2023 01:49,1010,64860,144,8640,6,0,6 days 0 hours,6
115981,1150,Bilaspur,24-03-2023 01:43,5,29-03-2023 01:43,2585,52780,120,7200,5,0,5 days 0 hours,5
115983,1150,Amritsar,04-06-2023 10:08,5,09-06-2023 10:08,6913,40580,120,7200,5,0,5 days 0 hours,5
115984,1150,Ranchi,13-04-2023 04:20,6,19-04-2023 04:20,244,39300,144,8640,6,0,6 days 0 hours,6
115985,1150,Bhopal,20-04-2023 02:19,2,22-04-2023 02:19,7109,19292,48,2880,2,0,2 days 0 hours,2
115987,1150,Guwahati,05-04-2023 20:10,6,11-04-2023 20:10,2279,31812,144,8640,6,0,6 days 0 hours,6
115988,1150,Indore,05-11-2023 21:28,1,06-11-2023 21:28,10071,5252,24,1440,1,0,1 days 0 hours,1
115991,1150,Raipur,06-01-2023 05:10,3,09-01-2023 05:10,2691,25044,72,4320,3,0,3 days 0 hours,3
115995,1151,Shimla,26-09-2019 13:57,1,27-09-2019 13:57,9352,6884,24,1440,1,0,1 days 0 hours,1
116003,1151,Bhubaneswar,21-11-2019 23:44,1,22-11-2019 23:44,7833,7116,24,1440,1,0,1 days 0 hours,1
116005,1151,Ayodhya,12-05-2019 15:58,3,15-05-2019 15:58,7793,29148,72,4320,3,0,3 days 0 hours,3
116008,1151,Puri,26-12-2019 10:21,7,02-01-2020 10:21,4613,61572,168,10080,7,0,7 days 0 hours,7
116011,1151,Kullu-Manali,17-01-2020 01:52,2,19-01-2020 01:52,7430,26712,48,2880,2,0,2 days 0 hours,2
116016,1151,Pune,20-02-2020 11:59,3,23-02-2020 11:59,1536,21456,72,4320,3,0,3 days 0 hours,3
116037,1151,Delhi NCR,16-07-2020 09:03,2,18-07-2020 09:03,5429,17692,48,2880,2,0,2 days 0 hours,2
116051,1151,Kolkata,22-10-2020 04:00,2,24-10-2020 04:00,6357,29232,48,2880,2,0,2 days 0 hours,2
116052,1151,Mysuru,29-10-2020 11:45,7,05-11-2020 11:45,10348,60256,168,10080,7,0,7 days 0 hours,7
116062,1151,Bhopal,01-07-2021 22:11,7,08-07-2021 22:11,7086,67522,168,10080,7,0,7 days 0 hours,7
116063,1151,Surat,14-01-2021 08:01,4,18-01-2021 08:01,8492,30232,96,5760,4,0,4 days 0 hours,4
116065,1151,Raigarh,28-01-2021 16:11,6,03-02-2021 16:11,4400,44904,144,8640,6,0,6 days 0 hours,6
116070,1151,Mumbai,03-04-2021 06:23,7,10-04-2021 06:23,10760,48888,168,10080,7,0,7 days 0 hours,7
116072,1151,Mumbai,18-03-2021 08:21,2,20-03-2021 08:21,10727,14640,48,2880,2,0,2 days 0 hours,2
116073,1151,Mopa,25-03-2021 23:14,7,01-04-2021 23:14,3428,47306,168,10080,7,0,7 days 0 hours,7
116077,1151,Navi Mumbai,22-04-2021 12:03,1,23-04-2021 12:03,1320,5734,24,1440,1,0,1 days 0 hours,1
116079,1151,Kota,05-06-2021 22:50,3,08-06-2021 22:50,8208,16230,72,4320,3,0,3 days 0 hours,3
116082,1151,Bilaspur,27-05-2021 15:14,7,03-06-2021 15:14,2450,76370,168,10080,7,0,7 days 0 hours,7
116093,1152,Bhubaneswar,24-10-2019 21:17,0,17:00.0,7940,9380,17,1020,0,17,0 days 17 hours,0.708333333
116096,1152,Gangtok,14-11-2019 05:38,5,19-11-2019 05:38,6481,41740,120,7200,5,0,5 days 0 hours,5
116098,1152,Guwahati,28-11-2019 17:43,4,02-12-2019 17:43,2399,31808,96,5760,4,0,4 days 0 hours,4
116109,1152,Ranchi,13-02-2020 13:40,2,15-02-2020 13:40,388,19016,48,2880,2,0,2 days 0 hours,2
116113,1152,Ranchi,03-12-2020 04:26,7,10-12-2020 04:26,220,52010,168,10080,7,0,7 days 0 hours,7
116116,1152,Puri,04-02-2020 20:36,0,36:00.0,4778,12720,1,60,0,1,0 days 1 hours,0.041666667
116118,1152,Thiruvananthapuram,16-04-2020 14:59,5,21-04-2020 14:59,8172,48040,120,7200,5,0,5 days 0 hours,5
116119,1152,Nashik,23-04-2020 12:47,3,26-04-2020 12:47,3221,34950,72,4320,3,0,3 days 0 hours,3
116120,1152,Vadodara,30-04-2020 15:45,7,07-05-2020 15:45,3878,100604,168,10080,7,0,7 days 0 hours,7
116121,1152,Bengaluru,05-07-2020 06:09,4,09-07-2020 06:09,2190,65824,96,5760,4,0,4 days 0 hours,4
116122,1152,Ludhiana,14-05-2020 09:45,6,20-05-2020 09:45,4004,38100,144,8640,6,0,6 days 0 hours,6
116130,1152,Mumbai,07-09-2020 05:17,3,10-09-2020 05:17,10612,20274,72,4320,3,0,3 days 0 hours,3
116132,1152,Ayodhya,23-07-2020 17:56,4,27-07-2020 17:56,7703,24080,96,5760,4,0,4 days 0 hours,4
116133,1152,Mopa,30-07-2020 04:26,3,02-08-2020 04:26,3590,47568,72,4320,3,0,3 days 0 hours,3
116134,1152,Puri,09-06-2020 01:28,4,13-06-2020 01:28,4656,21008,96,5760,4,0,4 days 0 hours,4
116136,1152,Indore,20-08-2020 13:35,4,24-08-2020 13:35,10154,39824,96,5760,4,0,4 days 0 hours,4
116137,1152,Puducherry,27-08-2020 06:39,5,01-09-2020 06:39,2939,45080,120,7200,5,0,5 days 0 hours,5
116140,1152,Guwahati,17-09-2020 13:24,5,22-09-2020 13:24,2230,67030,120,7200,5,0,5 days 0 hours,5
116141,1152,Udaipur,24-09-2020 19:09,2,26-09-2020 19:09,8658,20640,48,2880,2,0,2 days 0 hours,2
116143,1152,Tirupati,10-08-2020 16:32,4,14-08-2020 16:32,4925,41056,96,5760,4,0,4 days 0 hours,4
116144,1152,Dhubri,15-10-2020 22:05,7,22-10-2020 22:05,6098,75740,168,10080,7,0,7 days 0 hours,7
116148,1152,Pune,11-12-2020 08:02,7,18-12-2020 08:02,1449,56742,168,10080,7,0,7 days 0 hours,7
116150,1152,Mumbai,26-11-2020 06:07,7,03-12-2020 06:07,10642,49056,168,10080,7,0,7 days 0 hours,7
116153,1153,Jaipur,26-09-2019 15:17,3,29-09-2019 15:17,7308,23124,72,4320,3,0,3 days 0 hours,3
116158,1153,Hisar,31-10-2019 01:38,5,05-11-2019 01:38,9767,39600,120,7200,5,0,5 days 0 hours,5
116163,1153,Mysuru,12-05-2019 12:51,0,51:00.0,10282,7508,13,780,0,13,0 days 13 hours,0.541666667
116166,1153,Dehradun,26-12-2019 21:42,6,01-01-2020 21:42,5186,61080,144,8640,6,0,6 days 0 hours,6
116168,1153,Jamshedpur,01-09-2020 21:52,6,07-09-2020 21:52,3132,52248,144,8640,6,0,6 days 0 hours,6
116173,1153,Itanagar,13-02-2020 03:48,4,17-02-2020 03:48,5681,33592,96,5760,4,0,4 days 0 hours,4
116176,1153,Gwalior,03-05-2020 14:25,4,07-05-2020 14:25,1942,77632,96,5760,4,0,4 days 0 hours,4
116177,1153,Prayagraj,03-12-2020 21:13,5,08-12-2020 21:13,3690,58300,120,7200,5,0,5 days 0 hours,5
116178,1153,Guwahati,19-03-2020 20:35,3,22-03-2020 20:35,2353,27348,72,4320,3,0,3 days 0 hours,3
116179,1153,Tirupati,26-03-2020 19:27,0,27:00.0,4997,15116,2,120,0,2,0 days 2 hours,0.083333333
116181,1153,Shillong,04-09-2020 18:58,5,09-09-2020 18:58,6760,34420,120,7200,5,0,5 days 0 hours,5
116182,1153,Diu,16-04-2020 21:27,3,19-04-2020 21:27,8829,26388,72,4320,3,0,3 days 0 hours,3
116183,1153,Pune,23-04-2020 14:53,2,25-04-2020 14:53,1414,18308,48,2880,2,0,2 days 0 hours,2
116187,1153,Puri,21-05-2020 13:08,7,28-05-2020 13:08,4762,65856,168,10080,7,0,7 days 0 hours,7
116193,1153,Itanagar,07-02-2020 19:15,5,12-02-2020 19:15,5771,51240,120,7200,5,0,5 days 0 hours,5
116196,1153,Visakhapatnam,23-07-2020 06:24,3,26-07-2020 06:24,9915,23628,72,4320,3,0,3 days 0 hours,3
116203,1153,Nashik,09-10-2020 15:57,5,14-10-2020 15:57,3248,28050,120,7200,5,0,5 days 0 hours,5
116205,1153,Diu,24-09-2020 11:37,5,29-09-2020 11:37,8977,55320,120,7200,5,0,5 days 0 hours,5
116206,1153,Dhubri,10-01-2020 20:14,6,16-01-2020 20:14,6090,69960,144,8640,6,0,6 days 0 hours,6
116211,1153,Chandigarh,11-05-2020 09:17,4,15-05-2020 09:17,9059,29664,96,5760,4,0,4 days 0 hours,4
116212,1153,Ahmedabad,11-12-2020 06:10,7,18-12-2020 06:10,673,51212,168,10080,7,0,7 days 0 hours,7
116213,1153,Hisar,19-11-2020 17:07,0,07:00.0,9659,7316,4,240,0,4,0 days 4 hours,0.166666667
116214,1153,Hisar,26-11-2020 14:14,3,29-11-2020 14:14,9656,15756,72,4320,3,0,3 days 0 hours,3
116215,1153,Udaipur,12-03-2020 23:19,6,18-03-2020 23:19,8666,46080,144,8640,6,0,6 days 0 hours,6
116218,1153,Navi Mumbai,24-12-2020 18:35,7,31-12-2020 18:35,1337,72548,168,10080,7,0,7 days 0 hours,7
116223,1153,Guwahati,28-01-2021 19:24,6,03-02-2021 19:24,2204,38100,144,8640,6,0,6 days 0 hours,6
116225,1153,Ahmedabad,02-11-2021 07:02,0,02:00.0,673,7316,5,300,0,5,0 days 5 hours,0.208333333
116234,1153,Ludhiana,15-04-2021 13:02,6,21-04-2021 13:02,4034,48036,144,8640,6,0,6 days 0 hours,6
116235,1153,Kullu-Manali,22-04-2021 06:19,4,26-04-2021 06:19,7530,51440,96,5760,4,0,4 days 0 hours,4
116237,1153,Shillong,05-06-2021 19:37,2,07-06-2021 19:37,6798,33744,48,2880,2,0,2 days 0 hours,2
116246,1153,Shimla,07-08-2021 16:03,7,14-08-2021 16:03,9358,113204,168,10080,7,0,7 days 0 hours,7
116249,1153,Kota,29-07-2021 04:41,6,04-08-2021 04:41,8250,66060,144,8640,6,0,6 days 0 hours,6
116252,1153,Patna,19-08-2021 22:06,7,26-08-2021 22:06,10504,44170,168,10080,7,0,7 days 0 hours,7
116253,1153,Gwalior,26-08-2021 18:44,5,31-08-2021 18:44,1804,31500,120,7200,5,0,5 days 0 hours,5
116261,1153,Shimla,21-10-2021 15:22,2,23-10-2021 15:22,9283,15932,48,2880,2,0,2 days 0 hours,2
116266,1153,Bengaluru,25-11-2021 12:43,2,27-11-2021 12:43,2056,10704,48,2880,2,0,2 days 0 hours,2
116269,1153,Dabolim,17-12-2021 02:58,3,20-12-2021 02:58,501,37650,72,4320,3,0,3 days 0 hours,3
116271,1153,Thiruvananthapuram,30-12-2021 20:17,6,05-01-2022 20:17,8082,46248,144,8640,6,0,6 days 0 hours,6
116273,1153,Diu,13-01-2022 20:48,0,48:00.0,8938,12020,4,240,0,4,0 days 4 hours,0.166666667
116275,1153,Jaipur,27-01-2022 22:31,5,01-02-2022 22:31,7310,71780,120,7200,5,0,5 days 0 hours,5
116281,1153,Mopa,03-10-2022 18:54,5,08-10-2022 18:54,3588,46040,120,7200,5,0,5 days 0 hours,5
116289,1153,Thiruvananthapuram,05-05-2022 07:51,7,12-05-2022 07:51,8014,64778,168,10080,7,0,7 days 0 hours,7
116290,1153,Diu,05-12-2022 03:34,6,11-12-2022 03:34,8990,96336,144,8640,6,0,6 days 0 hours,6
116295,1153,Puri,16-06-2022 11:24,6,22-06-2022 11:24,4758,97032,144,8640,6,0,6 days 0 hours,6
