travelCode,user_id,Pickup_Location,rental_date,duration,return_date,Car_Id,total_amount,Duration_Hours,Total_Minutes,Days,Hours,Formatted_Duration,Duration_Days
114032,1135,Navi Mumbai,2020-04-30 02:38:00,0,30-04-2020 17:38,1221,11700,15,900,0,15,0 days 15 hours,0.625
114036,1135,Dhubri,2020-05-29 00:17:00,3,01-06-2020 00:17,6123,27348,72,4320,3,0,3 days 0 hours,3.0
114037,1135,Imphal,2020-04-06 18:33:00,3,09-04-2020 18:33,9507,23748,72,4320,3,0,3 days 0 hours,3.0
114042,1135,Coimbatore,2020-09-07 16:01:00,7,14-09-2020 16:01,57,59948,168,10080,7,0,7 days 0 hours,7.0
114046,1135,Kolkata,2020-06-08 16:00:00,6,14-06-2020 16:00,6330,77760,144,8640,6,0,6 days 0 hours,6.0
114052,1135,Varanasi,2020-09-17 15:51:00,2,19-09-2020 15:51,5821,23300,48,2880,2,0,2 days 0 hours,2.0
114053,1135,Varanasi,2020-09-24 14:02:00,5,29-09-2020 14:02,5898,54100,120,7200,5,0,5 days 0 hours,5.0
114056,1135,Delhi NCR,2020-10-16 00:48:00,6,22-10-2020 00:48,5483,48696,144,8640,6,0,6 days 0 hours,6.0
114057,1135,Mysuru,2020-10-22 15:19:00,0,22-10-2020 18:19,10279,5202,3,180,0,3,0 days 3 hours,0.125
114058,1135,Nashik,2020-10-29 21:37:00,6,04-11-2020 21:37,3323,54696,144,8640,6,0,6 days 0 hours,6.0
114062,1135,Shillong,2020-11-26 19:54:00,2,28-11-2020 19:54,6789,22992,48,2880,2,0,2 days 0 hours,2.0
114064,1135,Mumbai,2020-10-12 15:27:00,0,12-10-2020 19:27,10790,16256,4,240,0,4,0 days 4 hours,0.166666667
114066,1135,Imphal,2020-12-25 00:10:00,4,29-12-2020 00:10,9541,54400,96,5760,4,0,4 days 0 hours,4.0
114071,1135,Bhopal,2021-01-28 05:08:00,4,01-02-2021 05:08,7065,32624,96,5760,4,0,4 days 0 hours,4.0
114073,1135,Kullu-Manali,2021-11-03 00:59:00,6,09-11-2021 00:59,7594,63936,144,8640,6,0,6 days 0 hours,6.0
114075,1135,Dabolim,2021-02-25 17:10:00,3,28-02-2021 17:10,600,23352,72,4320,3,0,3 days 0 hours,3.0
114077,1135,Jamshedpur,2021-11-03 03:38:00,7,10-11-2021 03:38,3170,94220,168,10080,7,0,7 days 0 hours,7.0
114083,1135,Udaipur,2021-04-22 10:07:00,5,27-04-2021 10:07,8776,39760,120,7200,5,0,5 days 0 hours,5.0
114090,1135,Visakhapatnam,2021-10-06 02:03:00,3,09-10-2021 02:03,9963,30048,72,4320,3,0,3 days 0 hours,3.0
114091,1135,Itanagar,2021-06-17 06:07:00,5,22-06-2021 06:07,5751,35260,120,7200,5,0,5 days 0 hours,5.0
114098,1135,Shillong,2021-05-08 22:23:00,5,13-05-2021 22:23,6746,46900,120,7200,5,0,5 days 0 hours,5.0
114113,1135,Navi Mumbai,2021-11-18 13:27:00,5,23-11-2021 13:27,1328,37300,120,7200,5,0,5 days 0 hours,5.0
114118,1135,Navi Mumbai,2021-12-23 05:42:00,1,24-12-2021 05:42,1329,9956,24,1440,1,0,1 days 0 hours,1.0
114128,1135,Diu,2022-03-03 04:22:00,5,08-03-2022 04:22,8878,71860,120,7200,5,0,5 days 0 hours,5.0
114130,1135,Kota,2022-03-17 20:11:00,7,24-03-2022 20:11,8378,88340,168,10080,7,0,7 days 0 hours,7.0
114132,1135,Chennai,2022-03-31 17:29:00,3,03-04-2022 17:29,4526,32688,72,4320,3,0,3 days 0 hours,3.0
114133,1135,Shillong,2022-07-04 11:40:00,7,11-07-2022 11:40,6722,60956,168,10080,7,0,7 days 0 hours,7.0
114139,1135,Kolkata,2022-05-19 21:06:00,7,26-05-2022 21:06,6348,61656,168,10080,7,0,7 days 0 hours,7.0
114140,1135,Bilaspur,2022-05-26 02:03:00,2,28-05-2022 02:03,2415,9568,48,2880,2,0,2 days 0 hours,2.0
114143,1135,Puri,2022-06-16 16:04:00,7,23-06-2022 16:04,4784,57120,168,10080,7,0,7 days 0 hours,7.0
114146,1135,Vijayawada,2022-07-07 16:14:00,0,08-07-2022 09:14,1717,13366,17,1020,0,17,0 days 17 hours,0.708333333
114149,1135,Pune,2022-07-28 19:36:00,2,30-07-2022 19:36,1589,23192,48,2880,2,0,2 days 0 hours,2.0
114156,1135,Gwalior,2022-09-15 12:14:00,1,16-09-2022 12:14,1821,11700,24,1440,1,0,1 days 0 hours,1.0
114159,1135,Ahmedabad,2022-06-11 02:17:00,4,15-06-2022 02:17,647,21680,96,5760,4,0,4 days 0 hours,4.0
114161,1135,Visakhapatnam,2022-10-20 15:18:00,3,23-10-2022 15:18,9990,48768,72,4320,3,0,3 days 0 hours,3.0
114164,1135,Coimbatore,2022-10-11 22:37:00,5,16-10-2022 22:37,138,59600,120,7200,5,0,5 days 0 hours,5.0
114169,1135,Raipur,2022-12-15 04:16:00,3,18-12-2022 04:16,2730,38280,72,4320,3,0,3 days 0 hours,3.0
114170,1135,Mysuru,2022-12-22 13:47:00,6,28-12-2022 13:47,10281,50088,144,8640,6,0,6 days 0 hours,6.0
114172,1135,Guwahati,2023-05-01 04:59:00,5,06-05-2023 04:59,2312,28920,120,7200,5,0,5 days 0 hours,5.0
114176,1135,Raigarh,2023-02-02 23:03:00,7,09-02-2023 23:03,4310,99092,168,10080,7,0,7 days 0 hours,7.0
114180,1135,Kota,2023-02-03 17:13:00,3,06-02-2023 17:13,8240,14502,72,4320,3,0,3 days 0 hours,3.0
114182,1135,Mopa,2023-03-16 07:51:00,5,21-03-2023 07:51,3514,43530,120,7200,5,0,5 days 0 hours,5.0
114186,1136,Indore,2019-10-17 21:43:00,4,21-10-2019 21:43,10103,24280,96,5760,4,0,4 days 0 hours,4.0
114188,1136,Kullu-Manali,2019-10-31 03:21:00,0,31-10-2019 14:21,7462,17708,11,660,0,11,0 days 11 hours,0.458333333
114192,1136,Hisar,2019-11-29 02:32:00,7,06-12-2019 02:32,9668,48356,168,10080,7,0,7 days 0 hours,7.0
114195,1136,Gwalior,2019-12-19 16:56:00,1,20-12-2019 16:56,1953,9016,24,1440,1,0,1 days 0 hours,1.0
114199,1136,Bhubaneswar,2020-01-16 08:19:00,7,23-01-2020 08:19,7937,72548,168,10080,7,0,7 days 0 hours,7.0
114201,1136,Puducherry,2020-01-30 20:30:00,5,04-02-2020 20:30,2894,49770,120,7200,5,0,5 days 0 hours,5.0
114209,1136,Kota,2020-03-26 13:17:00,6,01-04-2020 13:17,8322,51648,144,8640,6,0,6 days 0 hours,6.0
114212,1136,Udaipur,2020-04-16 17:42:00,6,22-04-2020 17:42,8649,49536,144,8640,6,0,6 days 0 hours,6.0
114224,1136,Indore,2020-09-07 13:40:00,7,14-09-2020 13:40,10099,55762,168,10080,7,0,7 days 0 hours,7.0
114225,1136,Dabolim,2020-07-16 13:13:00,5,21-07-2020 13:13,512,28670,120,7200,5,0,5 days 0 hours,5.0
114240,1137,Mysuru,2019-11-14 09:19:00,1,15-11-2019 09:19,10252,6858,24,1440,1,0,1 days 0 hours,1.0
114242,1137,Surat,2019-11-28 15:57:00,0,29-11-2019 02:57,8436,7116,11,660,0,11,0 days 11 hours,0.458333333
114245,1137,Vadodara,2019-12-19 02:25:00,6,25-12-2019 02:25,3904,37860,144,8640,6,0,6 days 0 hours,6.0
114246,1137,Bengaluru,2019-12-27 01:46:00,0,27-12-2019 18:46,2189,11896,17,1020,0,17,0 days 17 hours,0.708333333
114247,1137,Diu,2020-02-01 14:38:00,5,06-02-2020 14:38,8893,48230,120,7200,5,0,5 days 0 hours,5.0
114248,1137,Shimla,2020-09-01 18:08:00,2,03-09-2020 18:08,9380,20160,48,2880,2,0,2 days 0 hours,2.0
114249,1137,Nashik,2020-01-16 09:43:00,3,19-01-2020 09:43,3370,40680,72,4320,3,0,3 days 0 hours,3.0
114254,1137,Thiruvananthapuram,2020-02-20 12:39:00,1,21-02-2020 12:39,8147,9216,24,1440,1,0,1 days 0 hours,1.0
114255,1137,Ranchi,2020-02-27 14:02:00,4,02-03-2020 14:02,380,40720,96,5760,4,0,4 days 0 hours,4.0
114262,1137,Shimla,2020-04-17 00:18:00,2,19-04-2020 00:18,9281,16796,48,2880,2,0,2 days 0 hours,2.0
114263,1137,Diu,2020-04-23 18:19:00,0,24-04-2020 06:19,8951,7052,12,720,0,12,0 days 12 hours,0.5
114270,1137,Diu,2020-11-06 04:18:00,5,11-11-2020 04:18,8831,25260,120,7200,5,0,5 days 0 hours,5.0
114278,1138,Amritsar,2019-10-18 00:02:00,0,18-10-2019 13:02,6864,5760,13,780,0,13,0 days 13 hours,0.541666667
114279,1138,Amritsar,2019-10-24 11:32:00,6,30-10-2019 11:32,6912,35304,144,8640,6,0,6 days 0 hours,6.0
114280,1138,Prayagraj,2019-10-31 07:29:00,1,01-11-2019 07:29,3608,5410,24,1440,1,0,1 days 0 hours,1.0
114284,1138,Vijayawada,2019-11-28 08:58:00,7,05-12-2019 08:58,1754,69692,168,10080,7,0,7 days 0 hours,7.0
114290,1138,Patna,2020-09-01 03:06:00,4,05-09-2020 03:06,10585,42224,96,5760,4,0,4 days 0 hours,4.0
114292,1138,Nashik,2020-01-23 18:55:00,1,24-01-2020 18:55,3221,11650,24,1440,1,0,1 days 0 hours,1.0
114293,1138,Chennai,2020-01-30 22:39:00,5,04-02-2020 22:39,4599,39760,120,7200,5,0,5 days 0 hours,5.0
114298,1138,Ludhiana,2020-05-03 17:00:00,6,09-05-2020 17:00,4018,60420,144,8640,6,0,6 days 0 hours,6.0
114299,1138,Shimla,2020-12-03 03:30:00,6,09-12-2020 03:30,9226,44280,144,8640,6,0,6 days 0 hours,6.0
114300,1138,Khowai,2020-03-19 15:43:00,3,22-03-2020 15:43,1153,27048,72,4320,3,0,3 days 0 hours,3.0
114301,1138,Shimla,2020-03-26 16:37:00,7,02-04-2020 16:37,9339,63812,168,10080,7,0,7 days 0 hours,7.0
114302,1138,Delhi NCR,2020-02-04 19:49:00,7,11-02-2020 19:49,5586,71960,168,10080,7,0,7 days 0 hours,7.0
114308,1138,Vadodara,2020-05-14 17:12:00,0,14-05-2020 23:12,3886,9646,6,360,0,6,0 days 6 hours,0.25
114310,1138,Bhubaneswar,2020-05-28 02:53:00,7,04-06-2020 02:53,7916,55762,168,10080,7,0,7 days 0 hours,7.0
114315,1138,Jamshedpur,2020-02-07 08:56:00,7,14-02-2020 08:56,3031,35364,168,10080,7,0,7 days 0 hours,7.0
114320,1138,Dehradun,2020-06-08 21:49:00,4,12-06-2020 21:49,5138,48080,96,5760,4,0,4 days 0 hours,4.0
114322,1138,Shimla,2020-08-20 22:56:00,6,26-08-2020 22:56,9400,45504,144,8640,6,0,6 days 0 hours,6.0
114323,1138,Raipur,2020-08-27 04:36:00,5,01-09-2020 04:36,2720,28420,120,7200,5,0,5 days 0 hours,5.0
114325,1138,Gangtok,2020-10-09 05:20:00,5,14-10-2020 05:20,6586,49900,120,7200,5,0,5 days 0 hours,5.0
114327,1138,Bhubaneswar,2020-09-24 19:39:00,2,26-09-2020 19:39,7880,10168,48,2880,2,0,2 days 0 hours,2.0
114328,1138,Vadodara,2020-01-10 09:01:00,3,13-01-2020 09:01,3997,45648,72,4320,3,0,3 days 0 hours,3.0
114331,1138,Dhubri,2020-10-22 18:18:00,2,24-10-2020 18:18,6107,15832,48,2880,2,0,2 days 0 hours,2.0
114332,1138,Vijayawada,2020-10-30 02:07:00,7,06-11-2020 02:07,1629,61222,168,10080,7,0,7 days 0 hours,7.0
114335,1138,Mopa,2020-11-19 01:46:00,5,24-11-2020 01:46,3474,40780,120,7200,5,0,5 days 0 hours,5.0
114336,1138,Guwahati,2020-11-27 00:45:00,3,30-11-2020 00:45,2299,24048,72,4320,3,0,3 days 0 hours,3.0
114337,1138,Kota,2020-03-12 21:34:00,6,18-03-2020 21:34,8215,29004,144,8640,6,0,6 days 0 hours,6.0
114338,1138,Kolkata,2020-10-12 06:48:00,7,19-10-2020 06:48,6380,71960,168,10080,7,0,7 days 0 hours,7.0
114339,1138,Navi Mumbai,2020-12-17 14:08:00,0,17-12-2020 15:08,1248,5710,1,60,0,1,0 days 1 hours,0.041666667
114345,1138,Udaipur,2021-01-28 08:40:00,2,30-01-2021 08:40,8735,13968,48,2880,2,0,2 days 0 hours,2.0
114347,1138,Visakhapatnam,2021-11-02 23:54:00,7,09-11-2021 23:54,9984,58520,168,10080,7,0,7 days 0 hours,7.0
114349,1138,Udaipur,2021-02-25 13:31:00,6,03-03-2021 13:31,8688,38760,144,8640,6,0,6 days 0 hours,6.0
114352,1138,Ahmedabad,2021-03-18 03:01:00,3,21-03-2021 03:01,723,26748,72,4320,3,0,3 days 0 hours,3.0
114357,1138,Kullu-Manali,2021-04-22 08:59:00,7,29-04-2021 08:59,7504,44170,168,10080,7,0,7 days 0 hours,7.0
114358,1138,Navi Mumbai,2021-04-29 17:45:00,7,06-05-2021 17:45,1354,69692,168,10080,7,0,7 days 0 hours,7.0
114362,1138,Bhubaneswar,2021-05-27 02:37:00,2,29-05-2021 02:37,7808,10920,48,2880,2,0,2 days 0 hours,2.0
114363,1138,Indore,2021-03-06 14:50:00,2,08-03-2021 14:50,10072,10168,48,2880,2,0,2 days 0 hours,2.0
114364,1138,Bhubaneswar,2021-10-07 00:23:00,2,09-10-2021 00:23,7922,17416,48,2880,2,0,2 days 0 hours,2.0
114366,1138,Gangtok,2021-06-24 04:22:00,1,25-06-2021 04:22,6420,7330,24,1440,1,0,1 days 0 hours,1.0
114367,1138,Patna,2021-01-07 16:33:00,5,12-01-2021 16:33,10573,56980,120,7200,5,0,5 days 0 hours,5.0
114373,1138,Kota,2021-12-08 12:48:00,3,11-12-2021 12:48,8328,22080,72,4320,3,0,3 days 0 hours,3.0
114377,1138,Bilaspur,2021-09-09 11:23:00,0,10-09-2021 03:23,2401,7448,16,960,0,16,0 days 16 hours,0.666666667
114378,1138,Dehradun,2021-09-16 02:19:00,3,19-09-2021 02:19,5003,21498,72,4320,3,0,3 days 0 hours,3.0
114379,1138,Surat,2021-09-23 17:42:00,4,27-09-2021 17:42,8432,19536,96,5760,4,0,4 days 0 hours,4.0
114381,1138,Visakhapatnam,2021-07-10 16:53:00,2,12-07-2021 16:53,9934,22608,48,2880,2,0,2 days 0 hours,2.0
114382,1138,Indore,2021-10-14 06:44:00,7,21-10-2021 06:44,10104,44170,168,10080,7,0,7 days 0 hours,7.0
114384,1138,Tirupati,2021-10-28 16:23:00,4,01-11-2021 16:23,4897,36656,96,5760,4,0,4 days 0 hours,4.0
114386,1138,Gangtok,2021-11-11 13:48:00,6,17-11-2021 13:48,6512,34104,144,8640,6,0,6 days 0 hours,6.0
114387,1138,Bhopal,2021-11-18 16:42:00,1,19-11-2021 16:42,7100,8230,24,1440,1,0,1 days 0 hours,1.0
114389,1138,Kota,2021-02-12 04:55:00,3,15-02-2021 04:55,8270,40518,72,4320,3,0,3 days 0 hours,3.0
114390,1138,Itanagar,2021-09-12 15:54:00,6,18-09-2021 15:54,5602,40248,144,8640,6,0,6 days 0 hours,6.0
114392,1138,Bilaspur,2021-12-24 00:19:00,3,27-12-2021 00:19,2406,26088,72,4320,3,0,3 days 0 hours,3.0
114394,1138,Kolkata,2022-06-01 15:06:00,5,06-06-2022 15:06,6338,60600,120,7200,5,0,5 days 0 hours,5.0
114400,1138,Jamshedpur,2022-02-17 03:56:00,4,21-02-2022 03:56,3150,61424,96,5760,4,0,4 days 0 hours,4.0
114404,1138,Vadodara,2022-03-17 14:02:00,0,17-03-2022 21:02,3847,5420,7,420,0,7,0 days 7 hours,0.291666667
114411,1138,Ahmedabad,2022-05-05 17:11:00,7,12-05-2022 17:11,649,57092,168,10080,7,0,7 days 0 hours,7.0
114414,1138,Shillong,2022-05-26 02:09:00,0,26-05-2022 12:09,6682,7558,10,600,0,10,0 days 10 hours,0.416666667
114416,1138,Chandigarh,2022-09-06 13:23:00,7,13-09-2022 13:23,9129,70392,168,10080,7,0,7 days 0 hours,7.0
114418,1138,Varanasi,2022-06-23 15:56:00,7,30-06-2022 15:56,5919,40964,168,10080,7,0,7 days 0 hours,7.0
114420,1138,Kolkata,2022-07-07 21:07:00,4,11-07-2022 21:07,6312,23536,96,5760,4,0,4 days 0 hours,4.0
114422,1138,Mumbai,2022-07-21 05:54:00,3,24-07-2022 05:54,10609,24018,72,4320,3,0,3 days 0 hours,3.0
114429,1138,Chandigarh,2022-08-09 20:13:00,2,11-08-2022 20:13,9087,12440,48,2880,2,0,2 days 0 hours,2.0
114431,1138,Prayagraj,2022-09-22 14:27:00,3,25-09-2022 14:27,3751,20856,72,4320,3,0,3 days 0 hours,3.0
114432,1138,Vadodara,2022-09-29 07:17:00,3,02-10-2022 07:17,3919,17706,72,4320,3,0,3 days 0 hours,3.0
114433,1138,Pune,2022-06-10 18:50:00,6,16-06-2022 18:50,1562,57048,144,8640,6,0,6 days 0 hours,6.0
114439,1138,Dehradun,2022-11-18 01:29:00,4,22-11-2022 01:29,5140,37520,96,5760,4,0,4 days 0 hours,4.0
114440,1138,Tirupati,2022-11-24 14:15:00,2,26-11-2022 14:15,4981,28600,48,2880,2,0,2 days 0 hours,2.0
114441,1138,Navi Mumbai,2022-01-12 08:08:00,5,17-01-2022 08:08,1315,38630,120,7200,5,0,5 days 0 hours,5.0
114446,1138,Navi Mumbai,2023-05-01 13:34:00,6,07-05-2023 13:34,1314,52836,144,8640,6,0,6 days 0 hours,6.0
114447,1138,Pune,2023-12-01 11:25:00,3,04-12-2023 11:25,1512,17202,72,4320,3,0,3 days 0 hours,3.0
114451,1139,Ayodhya,2019-10-10 14:42:00,5,15-10-2019 14:42,7652,34290,120,7200,5,0,5 days 0 hours,5.0
114453,1139,Raipur,2019-10-24 03:48:00,4,28-10-2019 03:48,2688,25040,96,5760,4,0,4 days 0 hours,4.0
114454,1139,Varanasi,2019-11-01 01:07:00,7,08-11-2019 01:07,5834,55342,168,10080,7,0,7 days 0 hours,7.0
114455,1139,Hyderabad,2019-07-11 13:58:00,0,12-07-2019 02:58,885,9364,13,780,0,13,0 days 13 hours,0.541666667
114463,1139,Surat,2020-02-01 14:42:00,3,04-02-2020 14:42,8430,40068,72,4320,3,0,3 days 0 hours,3.0
114468,1139,Gwalior,2020-06-02 21:39:00,5,07-06-2020 21:39,1902,91540,120,7200,5,0,5 days 0 hours,5.0
114475,1139,Surat,2020-03-26 16:11:00,0,26-03-2020 22:11,8592,7584,6,360,0,6,0 days 6 hours,0.25
114480,1139,Patna,2020-04-30 18:14:00,3,03-05-2020 18:14,10492,22674,72,4320,3,0,3 days 0 hours,3.0
114481,1139,Mopa,2020-07-06 00:45:00,7,13-07-2020 00:45,3547,63112,168,10080,7,0,7 days 0 hours,7.0
114492,1139,Shillong,2020-07-23 07:04:00,6,29-07-2020 07:04,6688,37860,144,8640,6,0,6 days 0 hours,6.0
114494,1139,Mumbai,2020-06-08 23:30:00,7,15-06-2020 23:30,10781,102200,168,10080,7,0,7 days 0 hours,7.0
114500,1139,Navi Mumbai,2020-09-17 10:19:00,7,24-09-2020 10:19,1242,48706,168,10080,7,0,7 days 0 hours,7.0
114506,1139,Chandigarh,2020-10-30 00:29:00,4,03-11-2020 00:29,9166,46784,96,5760,4,0,4 days 0 hours,4.0
114507,1139,Hisar,2020-05-11 04:49:00,7,18-05-2020 04:49,9747,63812,168,10080,7,0,7 days 0 hours,7.0
114508,1139,Chennai,2020-12-11 22:51:00,0,12-12-2020 09:51,4578,12920,11,660,0,11,0 days 11 hours,0.458333333
114510,1139,Raipur,2020-11-26 10:08:00,4,30-11-2020 10:08,2627,28264,96,5760,4,0,4 days 0 hours,4.0
114512,1139,Mopa,2020-10-12 07:40:00,7,19-10-2020 07:40,3580,69160,168,10080,7,0,7 days 0 hours,7.0
114517,1139,Visakhapatnam,2021-01-14 07:25:00,2,16-01-2021 07:25,9983,16240,48,2880,2,0,2 days 0 hours,2.0
114520,1139,Puducherry,2021-04-02 08:44:00,1,03-04-2021 08:44,2860,7530,24,1440,1,0,1 days 0 hours,1.0
114525,1139,Puducherry,2021-11-03 12:29:00,7,10-11-2021 12:29,2925,71848,168,10080,7,0,7 days 0 hours,7.0
114528,1139,Dehradun,2021-01-04 07:41:00,2,06-01-2021 07:41,5118,30144,48,2880,2,0,2 days 0 hours,2.0
114532,1139,Visakhapatnam,2021-04-29 10:11:00,4,03-05-2021 10:11,9810,43640,96,5760,4,0,4 days 0 hours,4.0
114535,1139,Chandigarh,2021-05-20 18:17:00,6,26-05-2021 18:17,9105,53736,144,8640,6,0,6 days 0 hours,6.0
114538,1139,Ranchi,2021-10-06 07:46:00,3,09-10-2021 07:46,332,26124,72,4320,3,0,3 days 0 hours,3.0
114541,1139,Surat,2021-01-07 07:25:00,5,12-01-2021 07:25,8441,38740,120,7200,5,0,5 days 0 hours,5.0
114542,1139,Vijayawada,2021-08-07 19:26:00,7,14-08-2021 19:26,1674,56742,168,10080,7,0,7 days 0 hours,7.0
114546,1139,Khowai,2021-05-08 12:45:00,0,09-05-2021 02:45,1118,14972,14,840,0,14,0 days 14 hours,0.583333333
114547,1139,Diu,2021-12-09 01:13:00,3,12-12-2021 01:13,8987,29448,72,4320,3,0,3 days 0 hours,3.0
114550,1139,Kota,2021-02-09 20:23:00,0,09-02-2021 22:23,8212,6658,2,120,0,2,0 days 2 hours,0.083333333
114553,1139,Diu,2021-09-23 20:23:00,7,30-09-2021 20:23,8988,65856,168,10080,7,0,7 days 0 hours,7.0
114554,1139,Kullu-Manali,2021-09-30 04:03:00,5,05-10-2021 04:03,7564,45000,120,7200,5,0,5 days 0 hours,5.0
114556,1139,Gwalior,2021-10-14 12:43:00,5,19-10-2021 12:43,1970,67300,120,7200,5,0,5 days 0 hours,5.0
114561,1139,Vadodara,2021-11-18 15:44:00,2,20-11-2021 15:44,3810,21720,48,2880,2,0,2 days 0 hours,2.0
114564,1139,Hisar,2021-09-12 18:46:00,3,15-09-2021 18:46,9714,26418,72,4320,3,0,3 days 0 hours,3.0
114568,1139,Vijayawada,2022-06-01 04:18:00,7,08-06-2022 04:18,1674,56742,168,10080,7,0,7 days 0 hours,7.0
114574,1139,Nashik,2022-02-17 14:00:00,6,23-02-2022 14:00,3384,48960,144,8640,6,0,6 days 0 hours,6.0
114580,1139,Bilaspur,2022-03-31 11:43:00,2,02-04-2022 11:43,2549,20992,48,2880,2,0,2 days 0 hours,2.0
114583,1140,Surat,2019-10-10 17:33:00,6,16-10-2019 17:33,8533,64776,144,8640,6,0,6 days 0 hours,6.0
114584,1140,Kolkata,2019-10-17 07:19:00,6,23-10-2019 07:19,6206,53076,144,8640,6,0,6 days 0 hours,6.0
114586,1140,Chennai,2019-10-31 22:41:00,2,02-11-2019 22:41,4576,15904,48,2880,2,0,2 days 0 hours,2.0
114587,1140,Dabolim,2019-07-11 04:47:00,3,14-07-2019 04:47,498,32610,72,4320,3,0,3 days 0 hours,3.0
114594,1140,Hyderabad,2019-12-26 03:22:00,7,02-01-2020 03:22,832,34538,168,10080,7,0,7 days 0 hours,7.0
114600,1140,Nashik,2020-06-02 16:39:00,0,03-06-2020 06:39,3377,11064,14,840,0,14,0 days 14 hours,0.583333333
114602,1140,Varanasi,2020-02-20 10:40:00,6,26-02-2020 10:40,5980,59880,144,8640,6,0,6 days 0 hours,6.0
114619,1140,Vijayawada,2020-06-18 12:49:00,7,25-06-2020 12:49,1699,55762,168,10080,7,0,7 days 0 hours,7.0
114620,1140,Udaipur,2020-06-25 04:50:00,2,27-06-2020 04:50,8732,17616,48,2880,2,0,2 days 0 hours,2.0
114622,1140,Varanasi,2020-09-07 19:30:00,1,08-09-2020 19:30,5923,9016,24,1440,1,0,1 days 0 hours,1.0
114623,1140,Ahmedabad,2020-07-16 12:55:00,7,23-07-2020 12:55,661,83300,168,10080,7,0,7 days 0 hours,7.0
114625,1140,Vadodara,2020-07-30 17:02:00,3,02-08-2020 17:02,3948,26124,72,4320,3,0,3 days 0 hours,3.0
114631,1140,Amritsar,2020-10-10 00:22:00,5,15-10-2020 00:22,7000,38920,120,7200,5,0,5 days 0 hours,5.0
114635,1140,Ayodhya,2020-08-10 16:17:00,0,11-08-2020 02:17,7788,9308,10,600,0,10,0 days 10 hours,0.416666667
114636,1140,Puri,2020-10-15 03:30:00,4,19-10-2020 03:30,4738,48080,96,5760,4,0,4 days 0 hours,4.0
114639,1140,Hyderabad,2020-05-11 15:02:00,5,16-05-2020 15:02,872,25920,120,7200,5,0,5 days 0 hours,5.0
114640,1140,Visakhapatnam,2020-12-11 17:38:00,2,13-12-2020 17:38,9982,40816,48,2880,2,0,2 days 0 hours,2.0
114642,1140,Guwahati,2020-11-26 17:14:00,4,30-11-2020 17:14,2386,41120,96,5760,4,0,4 days 0 hours,4.0
114645,1140,Chennai,2020-12-17 23:45:00,7,24-12-2020 23:45,4402,47306,168,10080,7,0,7 days 0 hours,7.0
114654,1140,Vadodara,2021-02-18 23:05:00,2,20-02-2021 23:05,3869,17992,48,2880,2,0,2 days 0 hours,2.0
114655,1140,Kota,2021-02-25 10:52:00,3,28-02-2021 10:52,8312,17052,72,4320,3,0,3 days 0 hours,3.0
114657,1140,Shimla,2021-11-03 05:23:00,5,08-11-2021 05:23,9316,39830,120,7200,5,0,5 days 0 hours,5.0
114661,1140,Puducherry,2021-08-04 06:04:00,7,11-08-2021 06:04,2942,135856,168,10080,7,0,7 days 0 hours,7.0
114664,1140,Bengaluru,2021-04-29 22:51:00,0,30-04-2021 04:51,2102,18408,6,360,0,6,0 days 6 hours,0.25
114666,1140,Imphal,2021-05-13 04:58:00,0,13-05-2021 18:58,9403,7066,14,840,0,14,0 days 14 hours,0.583333333
114668,1140,Mopa,2021-05-27 08:43:00,3,30-05-2021 08:43,3433,21498,72,4320,3,0,3 days 0 hours,3.0
114671,1140,Gwalior,2021-06-18 01:22:00,3,21-06-2021 01:22,1953,27048,72,4320,3,0,3 days 0 hours,3.0
114672,1140,Tirupati,2021-06-24 04:22:00,3,27-06-2021 04:22,4939,27048,72,4320,3,0,3 days 0 hours,3.0
114673,1140,Gwalior,2021-01-07 22:30:00,1,08-01-2021 22:30,1931,9448,24,1440,1,0,1 days 0 hours,1.0
114674,1140,Coimbatore,2021-08-07 14:05:00,4,11-08-2021 14:05,90,46640,96,5760,4,0,4 days 0 hours,4.0
114675,1140,Ranchi,2021-07-15 21:11:00,7,22-07-2021 21:11,255,35938,168,10080,7,0,7 days 0 hours,7.0
114679,1140,Srinagar,2021-12-08 15:31:00,6,14-12-2021 15:31,5262,106248,144,8640,6,0,6 days 0 hours,6.0
114680,1140,Raipur,2021-08-19 03:13:00,4,23-08-2021 03:13,2738,47680,96,5760,4,0,4 days 0 hours,4.0
114688,1140,Shimla,2021-10-14 15:01:00,0,15-10-2021 04:01,9301,12550,13,780,0,13,0 days 13 hours,0.541666667
114691,1140,Kota,2021-04-11 20:51:00,6,17-04-2021 20:51,8227,42396,144,8640,6,0,6 days 0 hours,6.0
114692,1140,Indore,2021-11-11 15:37:00,0,12-11-2021 04:37,10079,5252,13,780,0,13,0 days 13 hours,0.541666667
114694,1140,Dhubri,2021-11-25 09:48:00,7,02-12-2021 09:48,6166,79772,168,10080,7,0,7 days 0 hours,7.0
114697,1140,Nashik,2021-12-16 13:26:00,4,20-12-2021 13:26,3322,34832,96,5760,4,0,4 days 0 hours,4.0
114702,1140,Puducherry,2022-01-20 22:49:00,4,24-01-2022 22:49,2974,47216,96,5760,4,0,4 days 0 hours,4.0
114711,1140,Chennai,2022-03-25 01:52:00,5,30-03-2022 01:52,4502,92540,120,7200,5,0,5 days 0 hours,5.0
